Réseau;Code Etablissement;Etablissement;Code agence;Agence;Adresse;Ville;Code postal;Emplacement;Horaires Automate;Typologie;Etat de fonctionnement;latitude;longitude;Etat_num;quartier;jours_hors_service;hors_service_Xj;score_performance;nb_incidents_30j;multi_incidents_30j;distance_centre
CE;14505;Ce Loire-Centre;20466;Blois Centre/20466;55 RUE DENIS PAPIN;BLOIS;41000.0;Interne;Mar et Mer et Ven {09:00-12:30 14:00-18:00} Jeu {09:00-12:30 15:00-18:00} Sam {08:45-13:00};Gab;disponible;47.587482;1.332374;;Autre;;;;;;159.34604208971612
CE;14505;Ce Loire-Centre;21423;Romorantin Sologne/21423;65 AVENUE DE PARIS;ROMORANTIN-LANTHENAY;41200.0;Interne;Mar et Mer et Ven {09:00-12:30 14:00-18:00} Jeu {09:00-12:30 15:00-18:00} Sam {08:45-13:00};Gvv;hors service;47.375761;1.736729;;Autre;;;;;;170.13162613129077
CE;17515;Ce Ile-De-France;262;Limeil Brevannes/00262;45 AVENUE HENRI BARBUSSE;LIMEIL-BREVANNES;94450.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.75156;2.48793;;Autre;;;;;;14.89532267329875
CE;17515;Ce Ile-De-France;263;Longjumeau/00263;58 RUE DU PRESIDENT FRANCOIS MITTERAND;LONGJUMEAU;91160.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.697065;2.294975;;Autre;;;;;;17.477123363509552
CE;14505;Ce Loire-Centre;20450;Blois La Halle Aux Grains/20450;28 AVENUE DU MARECHAL MANOURY;BLOIS;41000.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;47.591578;1.336359;;Autre;;;;;;158.80372886136965
CE;17515;Ce Ile-De-France;2;Paris Bastille/00002;30 RUE SAINT ANTOINE;PARIS;75004.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.853898;2.365433;;Paris;;;;;;1.2095170196098544
CE;17515;Ce Ile-De-France;268;Ris Orangis/00268;RUE JEAN MOULIN;RIS-ORANGIS;91130.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.649838;2.41168;;Autre;;;;;;22.711749832883296
CE;17515;Ce Ile-De-France;4;Paris Maubert/00004;2 RUE MONGE;PARIS;75005.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.849555;2.349171;;Paris;;;;;;0.07828057640389843
CE;17515;Ce Ile-De-France;271;Soisy Sur Seine/00271;18 RUE DES FRANCS BOURGEOIS;SOISY-SUR-SEINE;91450.0;Sas;TLJ {06:00-22:00};Gdv;hors service;48.647324;2.451479;;Autre;;;;;;23.732939134159942
CE;17515;Ce Ile-De-France;276;Villeneuve Saint Georges/00276;4 AVENUE DE VALENTON;VILLENEUVE-SAINT-GEORGES;94190.0;Sas;TLJ {06:00-22:00};Gdv;suspendu;48.73304;2.451386;;Autre;;;;;;14.976665532451985
CE;17515;Ce Ile-De-France;15;Paris Daumesnil/00015;19 PLACE FELIX EBOUE;PARIS;75012.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.839327;2.396988;;Paris;;;;;;3.637519963692668
CE;17515;Ce Ile-De-France;17;Paris Jeanne D Arc/00017;116 RUE DE PATAY;PARIS;75013.0;Sas;TLJ {06:00-22:00};Gdv;disponible;48.828578;2.37015;;Paris;;;;;;2.8015557688858657
CE;17515;Ce Ile-De-France;17;Paris Jeanne D Arc/00017;116 RUE DE PATAY;PARIS;75013.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.828578;2.37015;;Paris;;;;;;2.8015557688858657
CE;17515;Ce Ile-De-France;19;Paris Pernety/00019;75 RUE RAYMOND LOSSERAND;PARIS;75014.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.833976;2.318326;;Paris;;;;;;2.9236409508678105
CE;17515;Ce Ile-De-France;20;Paris Vaugirard/00020;273 AU 277 RUE DE VAUGIRARD;PARIS;75015.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.839701;2.302432;;Paris;;;;;;3.664445550714403
CE;17515;Ce Ile-De-France;282;Viry Chatillon Mairie/00282;10B RUE ALEXANDRE DUMAS RESIDENCE DE L H;VIRY-CHATILLON;91170.0;Sas;TLJ {06:00-22:00};Gvv;disponible;48.670624;2.376157;;Autre;;;;;;20.037642997369513
CE;17515;Ce Ile-De-France;287;Yerres/00287;RUE GUSTAVENUE CAILLEBOTTELES JARDINS DE CONCY;YERRES;91330.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.709154;2.48391;;Autre;;;;;;18.48113573659926
CE;17515;Ce Ile-De-France;287;Yerres/00287;RUE GUSTAVENUE CAILLEBOTTELES JARDINS DE CONCY;YERRES;91330.0;Sas;TLJ {07:00-22:00};Gvv;disponible;48.709154;2.48391;;Autre;;;;;;18.48113573659926
CE;17515;Ce Ile-De-France;291;Ormesson Sur Marne/00291;105 AVENUE DU GENERAL DE GAULLE;ORMESSON-SUR-MARNE;94490.0;Sas;TLJ {07:00-22:00};Gdv;disponible;48.790586;2.533873;;Autre;;;;;;14.995671452915968
CE;14505;Ce Loire-Centre;25264;Montbazon/25264;28 RUE NATIONALE;MONTBAZON;37250.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.287443;0.714578;;Autre;;;;;;212.0157084868431
CE;14505;Ce Loire-Centre;21420;Romorantin Ecu/21420;7 RUE DE L ECU;ROMORANTIN-LANTHENAY;41200.0;Interne;Mar et Mer et Ven {09:00-12:30 14:00-18:00} Jeu {09:00-12:30 15:00-18:00} Sam {08:45-13:00};Gdv;disponible;47.360058;1.742823;;Autre;;;;;;171.6971575899156
CE;14505;Ce Loire-Centre;24252;Ballan Mire/24252;5F boulevard Léo Lagrange;BALLAN-MIRE;37510.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;47.337783;0.612556;;Autre;;;;;;211.94348213684205
CE;14505;Ce Loire-Centre;22201;Tours Beranger/22201;36 BOULEVARD BERANGER;TOURS;37000.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;47.389556;0.685423;;Autre;;;;;;204.0469755164769
CE;14505;Ce Loire-Centre;97236;Cormery/97236;NATIONALE;TRUYES;37320.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;47.273094;0.833044;;Autre;;;;;;208.446593347732
CE;14505;Ce Loire-Centre;97273;Chateau La Valliere/97273;74 AVENUE DU GENERAL DE GAULLE;CHATEAU LA VALLIERE;37330.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;47.544281;0.326952;;Autre;;;;;;208.7055604214044
CE;14505;Ce Loire-Centre;17636;Orleans Martroi/17636;DU MARTROI;ORLEANS;45000.0;Interne;Mar et Mer et Ven {09:00-12:30 14:00-18:00} Jeu {09:00-12:30 15:00-18:00} Sam {08:45-13:00};Gvv;disponible;47.902468;1.904373;;Autre;;;;;;110.38156520314851
CE;17515;Ce Ile-De-France;295;La Queue En Brie/00295;19 AVENUE DU MARECHAL MORTIER;LA QUEUE-EN-BRIE;94510.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.789672;2.574799;;Autre;;;;;;17.772982902197274
CE;17515;Ce Ile-De-France;296;Quincy Sous Senart/00296;6 ROUTE DE BRUNOY;QUINCY-SOUS-SENART;91480.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.676677;2.528936;;Autre;;;;;;23.311946834920644
CE;17515;Ce Ile-De-France;296;Quincy Sous Senart/00296;6 ROUTE DE BRUNOY;QUINCY-SOUS-SENART;91480.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.676677;2.528936;;Autre;;;;;;23.311946834920644
CE;17515;Ce Ile-De-France;297;Marcoussis/00297;21B RUE ALFRED DUBOIS;MARCOUSSIS;91460.0;Sas;TLJ {07:00-22:00};Gdv;disponible;48.640658;2.236898;;Autre;;;;;;24.710869634360343
CE;14505;Ce Loire-Centre;26311;Chateauroux Beaulieu/26311;RUE DE BOURGOGNE;CHATEAUROUX;36000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;46.805094;1.676962;;Autre;;;;;;232.86538397602533
CE;17515;Ce Ile-De-France;303;Donnemarie  Dontilly/00303;15 PLACE DU MARCHE;DONNEMARIE-DONTILLY;77520.0;Sas;TLJ {06:00-22:00};Gvv;disponible;48.478374;3.134288;;Autre;;;;;;70.88818225490009
CE;17515;Ce Ile-De-France;304;Bray Sur Seine/00304;13 RUE DU GENERAL LECLERC;BRAY-SUR-SEINE;77480.0;Interne;Mar au Ven {09:00-17:00} Sam {09:00-16:00};Gdv;disponible;48.416285;3.237945;;Autre;;;;;;81.13864670135027
CE;17515;Ce Ile-De-France;307;Melun Miroir/00307;9 RUE DU MIROIR;MELUN;77000.0;Sas;TLJ {06:00-22:00};Gdv;disponible;48.539052;2.6589;;Autre;;;;;;41.346269401850826
CE;17515;Ce Ile-De-France;307;Melun Miroir/00307;9 RUE DU MIROIR;MELUN;77000.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.539052;2.6589;;Autre;;;;;;41.346269401850826
CE;17515;Ce Ile-De-France;310;Fontainebleau/00310;102B RUE GRANDE;FONTAINEBLEAU;77300.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.40859;2.703562;;Autre;;;;;;55.53597236498315
CE;17515;Ce Ile-De-France;310;Fontainebleau/00310;102B RUE GRANDE;FONTAINEBLEAU;77300.0;Sas;TLJ {06:00-22:00};Dvv;disponible;48.40859;2.703562;;Autre;;;;;;55.53597236498315
CE;17515;Ce Ile-De-France;311;Nemours/00311;24 RUE DE PARIS;NEMOURS;77140.0;Sas;TLJ {06:00-22:00};Gvv;disponible;48.267349;2.696302;;Autre;;;;;;69.62018743959946
CE;17515;Ce Ile-De-France;322;Ozoir La Ferriere/00322;20B AVENUE DU GENERAL LECLERC;OZOIR-LA-FERRIERE;77330.0;Sas;TLJ {06:00-22:00};Gdv;disponible;48.771645;2.675445;;Autre;;;;;;25.374103342463528
CE;17515;Ce Ile-De-France;322;Ozoir La Ferriere/00322;20B AVENUE DU GENERAL LECLERC;OZOIR-LA-FERRIERE;77330.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.771645;2.675445;;Autre;;;;;;25.374103342463528
CE;17515;Ce Ile-De-France;323;Roissy En Brie/00323;1 PLACE CHARLES PATHE;ROISSY-EN-BRIE;77680.0;Sas;TLJ {07:00-22:00};Gdv;service dégradé;48.79138;2.655033;;Autre;;;;;;23.264091218971107
CE;17515;Ce Ile-De-France;325;Avon/00325;CENTRE COMMERCIAL DE LA BUTTE MONTCEAULES TERRASSES;AVON;77210.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.414528;2.737836;;Autre;;;;;;56.18727349597824
CE;17515;Ce Ile-De-France;329;Saint Fargeau Ponthierry/00329;58 AVENUE DE FONTAINEBLEAU;SAINT-FARGEAU-PONTHIERRY;77310.0;Interne;Mar et Mer et Ven {09:15-12:45 13:45-17:30} Jeu {09:15-12:45 13:45-17:30} Sam {09:00-13:00};Udv;disponible;48.53036;2.543783;;Autre;;;;;;38.28297202851333
CE;17515;Ce Ile-De-France;332;Melun Gare/00332;5 PLACE GALLIENI;MELUN;77000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.528095;2.655713;;Autre;;;;;;42.246981573296765
CE;14505;Ce Loire-Centre;20460;Blois Wilson/20460;49 AVENUE WILSON;BLOIS;41000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.582074;1.341939;;Autre;;;;;;159.5450166888674
CE;17515;Ce Ile-De-France;334;Savigny Le Temple/00334;136 MAIL DE LA FONTAINE RONDE;SAVIGNY-LE-TEMPLE;77176.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.581872;2.583692;;Autre;;;;;;34.39257770916446
CE;11315;Ce Provence Alpes Corse - Metropole;449;La Timone/00449;22 BOULEVARD JEAN MOULIN;MARSEILLE;13005.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.289986;5.400411;;Marseille;;;;;;661.3723854532008
CE;11315;Ce Provence Alpes Corse - Metropole;397;La Tour D Aigues/00397;35 BOULEVARD DE VERDUN;LA TOUR-D'AIGUES;84240.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;43.726018;5.547288;;Autre;;;;;;620.3260646641526
CE;11315;Ce Provence Alpes Corse - Metropole;268;Lambesc Saint Cannat/00268;3 AVENUE DE LA RESISTANCE;LAMBESC;13410.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.656071;5.26221;;Marseille;;;;;;619.3031800747249
CE;11315;Ce Provence Alpes Corse - Metropole;194;Le Canet/00194;PLACE DES ETATS UNIS;MARSEILLE;13014.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.326152;5.374825;;Marseille;;;;;;656.8880603506246
CE;11315;Ce Provence Alpes Corse - Metropole;194;Le Canet/00194;PLACE DES ETATS UNIS;MARSEILLE;13014.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.326152;5.374825;;Marseille;;;;;;656.8880603506246
CE;11315;Ce Provence Alpes Corse - Outre-Mer;953;Le Lamentin/00953;ANGLE RUE FORBAS ET HARDY SAINT OMER;LE LAMENTIN;97232.0;Dans La Rue;TLJ {00:00-23:59};Gdv;hors service;14.615573;-61.001041;;Autre;;;;;;6849.813839349635
CE;11315;Ce Provence Alpes Corse - Outre-Mer;988;Le Francois/00988;CENTRE BIO BISANCIENNE USINE;LE FRANCOIS;97240.0;Sas;TLJ {06:00-23:00};Gdv;disponible;14.615774;-60.905997;;Autre;;;;;;6842.960840885574
CE;11315;Ce Provence Alpes Corse - Outre-Mer;988;Le Francois/00988;CENTRE BIO BISANCIENNE USINE;LE FRANCOIS;97240.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;14.615774;-60.905997;;Autre;;;;;;6842.960840885574
CE;11315;Ce Provence Alpes Corse - Outre-Mer;958;Le Marin/00958;ZONE ARTISANALE DE DUPREY;LE MARIN;97290.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;14.471407;-60.878899;;Autre;;;;;;6852.957543387223
CE;11315;Ce Provence Alpes Corse - Metropole;178;Le Merlan Toursainte/00178;57 AVENUE DU MERLAN;MARSEILLE;13014.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.336729;5.407182;;Marseille;;;;;;656.6695038287752
CE;11315;Ce Provence Alpes Corse - Outre-Mer;773;Le Raizet/00773;ROUTE DE L AEROPORTIMM. MARCHE CONSEIL - MORNE VERGAIN;LES ABYMES;97139.0;Sas;TLJ {06:00-23:00};Gdv;disponible;16.255196;-61.524506;;Autre;;;;;;6752.706431622787
CE;11315;Ce Provence Alpes Corse - Metropole;344;Le Thor/00344;COURS GAMBETTA;LE THOR;84250.0;Interne;Mar au Ven {08:00-12:00 13:30-18:00} Sam {08:00-12:00};Udv;disponible;43.92763;4.992432;;Autre;;;;;;583.5631740210509
CE;11315;Ce Provence Alpes Corse - Metropole;264;Les Collines De La Nerthe/00264;AVENUE FRANCOIS MITTERRAND;GIGNAC LA NERTHE;13180.0;Sas;TLJ {06:00-23:00};Drv;disponible;43.397206;5.2519;;Marseille;;;;;;646.1272780024915
CE;11315;Ce Provence Alpes Corse - Metropole;260;Les Pennes Mirabeau/00260;1331 ROUTE DEPERTEMENTALE 113;LES PENNES-MIRABEAU;13170.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.410819;5.31027;;Marseille;;;;;;646.2666479672092
CE;11315;Ce Provence Alpes Corse - Metropole;260;Les Pennes Mirabeau/00260;1331 ROUTE DEPERTEMENTALE 113;LES PENNES-MIRABEAU;13170.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.410819;5.31027;;Marseille;;;;;;646.2666479672092
CE;11315;Ce Provence Alpes Corse - Outre-Mer;525;Ligne Paradis/00525;4 ROUTE DE LA LIGNE PARADIS;SAINT-PIERRE;97410.0;Interne;Mar et Mer et Ven {08:15-12:15 13:30-17:00} Jeu {08:15-12:15 14:30-17:00} Sam {08:15-12:30};Udv;disponible;-21.32173;55.483811;;Autre;;;;;;9407.954352662911
CE;11315;Ce Provence Alpes Corse - Metropole;141;Marignane/00141;3 AVENUE JEAN JAURES;MARIGNANE;13700.0;Sas;TLJ {06:00-23:00};Gdv;hors service;43.417971;5.21714;;Marseille;;;;;;643.025323761403
CE;11315;Ce Provence Alpes Corse - Metropole;254;Martigues Les Remparts/00254;DU DOCTEURUE ALEXANDER;MARTIGUES;13500.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.416395;5.058329;;Marseille;;;;;;639.104792781583
CE;11315;Ce Provence Alpes Corse - Metropole;254;Martigues Les Remparts/00254;DU DOCTEURUE ALEXANDER;MARTIGUES;13500.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.416395;5.058329;;Marseille;;;;;;639.104792781583
CE;11315;Ce Provence Alpes Corse - Metropole;172;Mazargues/00172;33 RUE EMILE ZOLA;MARSEILLE;13009.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.247369;5.401124;;Marseille;;;;;;665.8537167632194
CE;11315;Ce Provence Alpes Corse - Metropole;172;Mazargues/00172;33 RUE EMILE ZOLA;MARSEILLE;13009.0;Interne;Mar au Ven {08:00-12:00 13:30-18:00} Sam {08:00-12:00};Cge;disponible;43.247369;5.401124;;Marseille;;;;;;665.8537167632194
CE;11315;Ce Provence Alpes Corse - Metropole;251;Miramas/00251;RUE CARNOTANGLE BOULEVARD REPUBLIQUE;MIRAMAS;13140.0;Sas;TLJ {06:00-23:00};Drv;service dégradé;43.58276;5.003265;;Marseille;;;;;;620.1434840660777
CE;11315;Ce Provence Alpes Corse - Metropole;251;Miramas/00251;RUE CARNOTANGLE BOULEVARD REPUBLIQUE;MIRAMAS;13140.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.58276;5.003265;;Marseille;;;;;;620.1434840660777
CE;11315;Ce Provence Alpes Corse - Metropole;375;Monteux/00375;PLACE DE LA GLACIERE;MONTEUX;84170.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;44.036287;4.997436;;Autre;;;;;;572.3143621081034
CE;11315;Ce Provence Alpes Corse - Metropole;169;Montolivet/00169;4 PLACE CLAUDE BERNARDIMM VILLA MONTOLIVET;MARSEILLE;13012.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.31335;5.413103;;Marseille;;;;;;659.2767587128887
CE;11315;Ce Provence Alpes Corse - Metropole;342;Morieres Saint Saturnin/00342;LOTISSEMENT LES OLIVIERS;MORIERES-LES-AVIGNON;84310.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.951269;4.905529;;Autre;;;;;;578.8005165617632
CE;11315;Ce Provence Alpes Corse - Metropole;418;Orange/00418;341 Rue d'Aquitaine;ORANGE;84100.0;Sas;TLJ {06:00-23:00};Drv;disponible;44.125976;4.828857;;Autre;;;;;;558.4363235115262
CE;11315;Ce Provence Alpes Corse - Metropole;418;Orange/00418;341 Rue d'Aquitaine;ORANGE;84100.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;44.125976;4.828857;;Autre;;;;;;558.4363235115262
CE;11315;Ce Provence Alpes Corse - Metropole;155;Pays D Apt/00155;41 BOULEVARD DE ROUMANILLE;APT;84400.0;Sas;TLJ {06:00-23:00};Drv;disponible;43.885418;5.376565;;Autre;;;;;;598.764513809979
CE;11315;Ce Provence Alpes Corse - Metropole;245;Pelissanne/00245;13 ALLEE DE CRAPONNE;PELISSANNE;13330.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.630595;5.148354;;Marseille;;;;;;618.8740379448066
CE;11315;Ce Provence Alpes Corse - Metropole;319;Pertuis/00319;450 AVENUE DU 8 MAI 1945;PERTUIS;84120.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.684024;5.50055;;Autre;;;;;;623.2521451958575
CE;11315;Ce Provence Alpes Corse - Metropole;197;Pont De Vivaux/00197;126 BOULEVARD ROMAIN ROLLAND;MARSEILLE;13010.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.277547;5.420248;;Marseille;;;;;;663.2174834539818
CE;11315;Ce Provence Alpes Corse - Metropole;250;Port De Bouc/00250;RUE CHARLES NEDELECCENTRE COMMERCIAL;PORT-DE-BOUC;13110.0;Interne;Mar au Ven {09:00-12:15 13:30-18:15} Sam {09:00-13:00};Udv;disponible;43.406419;4.983934;;Marseille;;;;;;638.3194274198835
CE;11315;Ce Provence Alpes Corse - Metropole;227;Port Saint Louis Du Rhone/00227;13 AVENUE DE LA REPUBLIQUE;PORT-SAINT-LOUIS-DU-RHONE;13230.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.38794;4.805406;;Marseille;;;;;;636.0636298023567
CE;11315;Ce Provence Alpes Corse - Metropole;227;Port Saint Louis Du Rhone/00227;13 AVENUE DE LA REPUBLIQUE;PORT-SAINT-LOUIS-DU-RHONE;13230.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.38794;4.805406;;Marseille;;;;;;636.0636298023567
CE;11315;Ce Provence Alpes Corse - Metropole;227;Port Saint Louis Du Rhone/00227;13 AVENUE DE LA REPUBLIQUE;PORT-SAINT-LOUIS-DU-RHONE;13230.0;Interne;Mar au Ven {08:00-12:00 13:30-18:00} Sam {08:00-12:00};Udv;disponible;43.38794;4.805406;;Marseille;;;;;;636.0636298023567
CE;11315;Ce Provence Alpes Corse - Metropole;161;Prado Perier/00161;115 AVENUE DU PRADO;MARSEILLE;13008.0;Sas;TLJ {06:00-23:00};Drv;disponible;43.280232;5.387365;;Marseille;;;;;;662.0376152326306
CE;11315;Ce Provence Alpes Corse - Outre-Mer;405;Quartier Francais/00405;57 RUE MAHATMA GANDHI;SAINTE SUZANNE;97441.0;Sas;TLJ {06:00-23:00};Gdv;disponible;-20.929567;55.636874;;Autre;;;;;;9379.365998930387
CE;11315;Ce Provence Alpes Corse - Outre-Mer;405;Quartier Francais/00405;57 RUE MAHATMA GANDHI;SAINTE SUZANNE;97441.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;-20.929567;55.636874;;Autre;;;;;;9379.365998930387
CE;11315;Ce Provence Alpes Corse - Outre-Mer;408;Riviere Des Pluies/00408;117 RUE ROGERUE PAYET;SAINTE MARIE;97438.0;Sas;TLJ {06:00-23:00};Drv;disponible;-20.915075;55.510226;;Autre;;;;;;9371.031774528463
CE;11315;Ce Provence Alpes Corse - Outre-Mer;408;Riviere Des Pluies/00408;117 RUE ROGERUE PAYET;SAINTE MARIE;97438.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;-20.915075;55.510226;;Autre;;;;;;9371.031774528463
CE;11315;Ce Provence Alpes Corse - Outre-Mer;955;Riviere Salee/00955;CENTRE COMMERCIAL ET ARTISANAL L ESPERAN;RIVIERE-SALEE;97215.0;Sas;Mar et Mer et Ven {07:30-12:35 13:30-16:00} Jeu {07:30-12:35 14:30-16:00} Sam {07:30-12:20};Drv;disponible;14.510754;-60.983178;;Autre;;;;;;6857.1990758719585
CE;11315;Ce Provence Alpes Corse - Metropole;259;Rognac/00259;82 BOULEVARD JEAN JAURES;ROGNAC;13340.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.488045;5.230295;;Marseille;;;;;;636.0173950296421
CE;11315;Ce Provence Alpes Corse - Outre-Mer;503;Saint Andre Republique/00503;50 AVENUE DE LA REPUBLIQUE;SAINT-ANDRE;97440.0;Sas;TLJ {06:00-23:00};Drv;disponible;-20.960924;55.650225;;Autre;;;;;;9383.05748609356
CE;11315;Ce Provence Alpes Corse - Metropole;191;Saint Antoine/00191;190 AVENUE DE SAINT ANTOINE;MARSEILLE;13015.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.372568;5.356064;;Marseille;;;;;;651.5177512255921
CE;11315;Ce Provence Alpes Corse - Metropole;191;Saint Antoine/00191;190 AVENUE DE SAINT ANTOINE;MARSEILLE;13015.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.372568;5.356064;;Marseille;;;;;;651.5177512255921
CE;11315;Ce Provence Alpes Corse - Outre-Mer;411;Saint Benoit/00411;24 RUE GEORGES POMPIDOU;SAINT BENOIT;97470.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;-21.033093;55.712697;;Autre;;;;;;9393.300196233406
CE;11315;Ce Provence Alpes Corse - Outre-Mer;411;Saint Benoit/00411;24 RUE GEORGES POMPIDOU;SAINT BENOIT;97470.0;Sas;TLJ {06:00-23:00};Gdv;disponible;-21.033093;55.712697;;Autre;;;;;;9393.300196233406
CE;11315;Ce Provence Alpes Corse - Metropole;273;Saint Cannat/00273;1 PLACE DE LA REPUBLIQUE;SAINT-CANNAT;13760.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.620902;5.298589;;Marseille;;;;;;623.9841566104841
CE;11315;Ce Provence Alpes Corse - Outre-Mer;412;Saint Denis Chatel/00412;27 RUE JEAN CHATEL;INCONNU;97400.0;Interne;Lun au Mer et Ven {08:00-12:00 13:15-16:00} Jeu {08:00-12:00 14:15-16:15};Udv;disponible;-20.87678;55.44944;;Autre;;;;;;9364.077434285118
CE;11315;Ce Provence Alpes Corse - Outre-Mer;412;Saint Denis Chatel/00412;27 RUE JEAN CHATEL;INCONNU;97400.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;-20.87678;55.44944;;Autre;;;;;;9364.077434285118
CE;11315;Ce Provence Alpes Corse - Outre-Mer;500;St Denis Jardin D'Etat/00500;49 RUE DU GENERAL DE GAULLE;SAINT-DENIS;97400.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;-20.885537;55.451116;;Autre;;;;;;9364.995915174613
CE;11315;Ce Provence Alpes Corse - Outre-Mer;511;Saint Gilles Les Bains/00511;4 RUE DU GENERAL DE GAULLE;SAINT-GILLES;97434.0;Sas;TLJ {06:00-23:00};Gdv;disponible;-21.048116;55.221618;;Autre;;;;;;9367.762917499287
CE;11315;Ce Provence Alpes Corse - Metropole;167;Saint Just/00167;1 AVENUE ABBE JEAN BAPTISTE FOUQUE;MARSEILLE;13013.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.320254;5.407549;;Marseille;;;;;;658.4019760710128
CE;11315;Ce Provence Alpes Corse - Metropole;185;Saint Lazare/00185;85 AVENUE CAMILLE PELLETAN;MARSEILLE;13003.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.306153;5.373246;;Marseille;;;;;;658.9389368147721
CE;11315;Ce Provence Alpes Corse - Metropole;185;Saint Lazare/00185;85 AVENUE CAMILLE PELLETAN;MARSEILLE;13003.0;Interne;Mar au Ven {08:00-12:00 13:30-18:00} Sam {08:00-12:00};Udv;disponible;43.306153;5.373246;;Marseille;;;;;;658.9389368147721
